,user_names,user_levels,user_stars,omments,create_times,order_infos
740,****b,PLUS会员,5,"外形外观：外行方正，持握感很好，跟13一模一样没啥特色
屏幕音效：屏幕感觉比之前的华为颜色偏黄一点 音效很棒 立体声感觉就是比单扬声器好多了
拍照效果：拍照很真实 很清晰 祖传1200万拍出来比安卓一亿像素好 全靠算法
运行速度：A15满血版运行速度还有啥怀疑的
待机时间：一天中等强度使用到晚上还有70%能耗确实低
其他特色：iOS系统真的很有特色，可玩性很强",2022-10-31 19:33,午夜色128GB
741,M***7,PLUS会员,5,"替老板换新手机，趁着这波活动，抢个优惠
外形外观：手感舒适，大小刚刚好
屏幕音效：很舒服，字体大小可调节
运行速度：很流畅，运行速度快",2022-10-31 19:33,午夜色128GB
742,w***a,PLUS会员,5,质感棒棒的，看着很高级。屏幕音效：屏幕非常细腻，很好，看上去非常舒服，比一般手机强多了，音效也很高，听歌很舒适，值得推荐。运行速度：快！运行速度：流畅，舒坦。充电速度还快。手机刚到，仔细检查了一遍，全新正品，激活后使用了快一周了，苹果系统是真的流畅，配合着最新的系统，慢慢使用摸索发现太多的惊喜，而且拍照方面依旧是碾压安卓的存在，而且电池的续航也很给力，很满意！,2022-10-31 19:33,午夜色128GB
743,C***9,PLUS会员,5,"外形外观：家族遗传的！哈哈
拍照效果：拍照很好，很清晰
待机时间：用了好几天了，每天下班还剩30~50%电量??
运行速度：反应快，不解释
屏幕音效：日常工作，眼睛完全没有不适感，音效较13没什么区别！",2022-10-31 19:33,午夜色128GB
744,****a,,5,"使用流畅，17号第一时间到货就激活，跟旧苹果做切换很方便
外形外观：清爽淡雅
屏幕音效：还可以
拍照效果：不错
运行速度：快
待机时间：可以
其他特色：尝鲜挺香",2022-10-31 19:33,午夜色128GB
745,****k,,5,"外形外观：很通透
屏幕音效：屏幕很好，苹果音效毋庸置疑
拍照效果：比13好看多了
运行速度：现在6g
待机时间：24小时，一天一充",2022-10-31 19:33,午夜色128GB
746,轩***举,PLUS会员,5,"外形外观：尺寸很合适重量不压手，外形很有质感，单手使用手感也不错，个人认为刘海屏比药丸屏更协调一些
待机时间：中重度使用平均每天用120%的电量，大概一到两次，开省电模式用一天没问题，充电前50%半个小时，充满一小时二十分钟吧
运行速度：大部分时间都是很流畅的，系统响应及时，要是有熄屏显示就最好了
拍照效果：视频拍摄算手机里最好的，拍照不算很强应付日常是没问题的，真拍照的时候就拿相机拍了再读入手机
其他特色：双十一第一波被背刺了，现在价格肯定是实惠的",2022-10-31 19:33,午夜色128GB
747,y***6,PLUS会员,5,"外形外观：和苹果11比更刚硬了，
屏幕音效：行业第一阶级，显示很好
拍照效果：比我11要强
运行速度：6G运行内存，又可以战三年了，",2022-10-31 19:33,午夜色128GB
748,n***3,PLUS会员,5,"外形外观：外观和13基本没什么变化，摄像头有稍许的变化。
屏幕音效：挺好的，足够平时使用了。
拍照效果：效果比之前用的13好了很多。
运行速度：运行速度没话讲，一如既往的流畅，非常的好用。
待机时间：待机时间比13加强了一点，但只是那么一点。
其他特色：总体使用感觉很不错，京东速度很快，第二天就到了，给力。",2022-10-31 19:33,午夜色128GB
749,J***u,PLUS会员,5,颜色很正，手感很好，屏幕显示清晰，音效好听，拍照显示真实，运行速度快，待机时间够用，而且还有防伪码挺好的，价格适中，质量看着不错宝贝收到，一如既往的好，包装很到位，质量还不错，很喜欢，大品牌值得信赖,2022-10-31 19:33,午夜色128GB
750,****宝,PLUS会员,5,手机收到了，很薄 、很轻， 使用感受很棒 ，比上一代更轻薄；屏幕比13更加清晰 ，看电视打游戏都非常舒服。不管是拍人还是拍风景都很清楚。A15处理器日常完全够用 ，打游戏一点都不卡顿， 非常流畅。,2022-10-22 14:00,星光色128GB
751,低***人,PLUS会员,5,"外形外观：紫色迷情，爱不释手。
屏幕音效：高清屏幕，音效清晰。
拍照效果：还原度够高，清晰如大片。
运行速度：运行畅快，游戏王者。
其他特色：京东速度，行业娇者。",2022-10-22 14:00,星光色128GB
752,r***2,PLUS会员,5,"外形外观：外观很喜欢，边框是直角圆润造型。很好看
屏幕音效：屏幕很清晰很舒服。色彩自然。比我之前用的se好多了。
拍照效果：拍照效果不错。
运行速度：运行速度很快，比我之前的好。",2022-10-22 14:00,星光色128GB
753,****9,PLUS会员,5,"包装严实，物流发货速度快。手感很好??
外形外观：很好看
屏幕音效：很不错
拍照效果：非常清晰
运行速度：可以
待机时间：很长
真的很不错哦",2022-10-22 14:00,星光色128GB
754,我***丶,PLUS会员,5,"拍照效果:好
清晰运行速度:快
畅快续航能力:很好
通信音质:好
显示效果:细腻
其他特色:运行流畅，物流也很快。",2022-10-22 14:00,星光色128GB
755,****j,PLUS会员,5,"外形外观：很漂亮，大气
屏幕音效：清脆悦耳动听
拍照效果：颜色很正，
运行速度：非常快，很流畅，玩游戏一点不卡",2022-10-22 14:00,星光色128GB
756,****z,PLUS会员,5,"运行速度：快
颜色好看，精致，手感超级无敌
屏幕音效：好听，听了耳朵都怀孕了
好看，不要犹豫，有钱又有闲的可以入手",2022-10-22 14:00,星光色128GB
757,****M,,5,"拍照效果：绝绝子
运行速度：快
待机时间：一天到晚都没问题
屏幕音效：很清晰
外形外观：好看",2022-10-22 14:00,星光色128GB
758,****n,,3,机子性能不错感觉还是蛮好用的,2022-10-22 14:00,星光色128GB
759,购***6,PLUS会员,5,"外形外观：外观非常漂亮，做工精细，质量非常好。
屏幕音效：非常清晰
拍照效果：更加清晰
运行速度：速度快！
待机时间：时间长
其他特色：！！！",2022-10-22 14:00,星光色128GB
760,l***6,PLUS会员,5,"外形外观：很漂亮啊 我自己感觉握感也很合适，紫色还是很好看的
屏幕音效：音效什么的还得多试试再来感受下
拍照效果：拍照效果苹果确实厉害
运行速度：运行速度杠杠的，希望这台手机可以用久一点吧",2022-11-19 22:28,紫色128GB
761,****r,PLUS会员,5,"外形外观：收到，宝贝立马拆开完美无缺
屏幕音效：音质非常清楚，
拍照效果：拍照效果相片，清晰，色彩还原
运行速度：运行速度很快内存128G足够使用",2022-11-19 22:28,紫色128GB
762,Z***儿,PLUS会员,5,"外形外观：颜值一直很好，很大气
拍照效果：照片色彩很棒
运行速度：运行速度也很快
待机时间：上班族使用一天轻轻松松，不成问题，待机能力好",2022-11-19 22:28,紫色128GB
763,啊***攀,PLUS会员,5,"外形外观：很符合媳妇的要求 是反复斟酌后作出的选择。还是小屏用的习惯。棒棒
屏幕音效：屏幕显示也很给力，如果来电去电能反应再迅速一些就更好了。
拍照效果：还是符合苹果的一贯拍照效果。
运行速度：这是苹果最吸引人的地方，也是苹果是优势，很不错的。
待机时间：经常电话和语音通话的情况下，待机时间不到一天，完全客观评述。语音通话，接通时会有点时间延搁。
其他特色：小巧玲珑，手感很好。",2022-11-19 22:28,紫色128GB
764,硬***呸,PLUS会员,5,"手感颜值不用说，上手特别舒服，很满意外
形外观非常漂亮，音效很棒，拍照效果特别清楚，运行速度也很快。紫色绝美啊，真的是非常艳丽又耐看的一款颜色。iPhone 非常棒，拍照效果一
-流体验感真的很不错，后盖玻璃的手感很好，搭配最新的仿生芯片，使用流畅，再次
表扬苹果紫色，真的太好看了。",2022-11-19 22:28,紫色128GB
765,鱼***与,PLUS会员,5,"安全下车？
外形外观：外观完美无瑕疵，很好，开始还比较担心 录了开箱视频
屏幕音效：个人喜欢这个这个尺寸可以单手握持，
运行速度：运行非常的湿滑 流畅",2022-11-19 22:28,紫色128GB
766,****P,PLUS会员,5,"手机很好，很好用，
外形外观：外观设计上档次
屏幕音效：音效够用, 搭配魔声耳机非常不错
拍照效果：拍照清晰，夜视效果也好
运行速度：运行很流畅。值得拥有",2022-11-19 22:28,紫色128GB
767,左***手,PLUS会员,5,"外形外观：非常有质感，家里人特别满意
屏幕音效：音效很好，没有遇到破音的情况
运行速度：世界上最好的系统没有之一
待机时间：续航比以前好太多了",2022-11-19 22:28,紫色128GB
768,y***0,PLUS会员,5,"外形外观：外观漂亮，手感很好
屏幕音效：显示效果好，很靓丽
拍照效果：强大的拍照，其他品牌没办法比
运行速度：16的处理器，运营很快，没有卡顿",2022-11-19 22:28,紫色128GB
769,****t,PLUS会员,5,"外形外观：外形外观非常的好
屏幕音效：屏幕非常的大，音效非常的好
拍照效果：效果非常的好
运行速度：速度非常的大
待机时间：时间非常的长
其他特色：很高",2022-11-19 22:28,紫色128GB
770,三***鱼,,5,"外形外观：好看好用
屏幕音效：好好好
拍照效果：高清好看
运行速度：很快
待机时间：长
其他特色：好用",2022-11-22 11:33,紫色256GB
771,随***0,PLUS会员,5,"外形外观：外观很漂亮，很好看，特别喜欢紫色。
屏幕音效：立体声特别好听。
拍照效果：拍照效果很强大，美颜效果非常好。
运行速度：流畅一点都不卡顿。",2022-11-22 11:33,紫色256GB
772,****n,,5,"非常好，漂亮。
拍照效果：好
外形外观：好
屏幕音效：好
运行速度：快
待机时间：长
其他特色：颜色好看",2022-11-22 11:33,紫色256GB
773,钱***x,PLUS会员,5,iPhone14手机收到了，买的星光色，超级好看的颜色，颜值非常高的一款手机，手感很不错，摸着很有质感，运行非常的流畅，续航方面比13提升了很多，信号也很好，下载速度很快，，运行方面流畅，丝滑的感觉，简直完美，非常满意的购物,2022-11-22 11:33,紫色256GB
774,q***i,PLUS会员,5,"有网友则把 iPhone 13的体验方面都说得很详细，苹果手
机操作系统采用独特的 iOS 系统，操作十分新鲜便捷，外观非常精致美观，让人对手机有了重新的认识，选用的材质非常不错，让人用起来手感与质感都相当不错。运行速度非常不错，禁止安装未知来源软件，保护了手机安全，而且手机用了很长时间之后都不会有卡顿的情况出现。此外还点赞 iPhone 13的屏幕显示效果非常不错，拥有很高的分辨率，不管是在看图片、电影还是在玩游戏各方面展现出来的图片显示效果都非常不错，并且其触摸屏，极为灵感，只需轻轻触摸就可以是屏幕感应。拍照方面的像素非常清晰，拍照功能十分强大，而且电池的续航方面也越来越好",2022-11-22 11:33,紫色256GB
775,梦***生,PLUS会员,5,"外形外观：好喜欢
屏幕音效：靓丽
拍照效果：清晰
运行速度：快
待机时间：长
其他特色：完美",2022-11-22 11:33,紫色256GB
776,我***炖,PLUS会员,5,"淡淡紫色，非常好看。屏幕显示，手机音质都超级好，尤其是音质，双扬声器看电影就如身临其镜，和带耳机一样，系统非常流畅，不愧是满血A15,拍照效果非常好，特别真实，就和照镜子一样。",2022-11-22 11:33,紫色256GB
777,Y***N,PLUS会员,5,"外形外观：外形还是很时尚的，非常喜欢
屏幕音效：和清楚，声音很有感觉，双扬声器还是不错的。
拍照效果：电信模式很棒，白天拍照也很清楚
运行速度：6GB运行，速度很快！",2022-11-22 11:33,紫色256GB
778,王***松,PLUS会员,5,"不到24个小时就收到了，实机非常漂亮，不发热 也不卡，后期再继续评论！！！！！
外形外观：好看
屏幕音效：棒
拍照效果：漂亮
运行速度：快",2022-11-22 11:33,紫色256GB
779,简***0,PLUS会员,5,"外形外观：很漂亮，很喜欢的颜色
屏幕音效：还没使用
拍照效果：过段时间用了在看
运行速度：等等
待机时间：应该很好，毕竟新手机
其他特色：非常好，打游戏肯定好",2022-11-22 11:33,紫色256GB
